Zeit;Kanal A
(ms);(V)

-4,98778765;0,93211730
-4,98768365;0,93211730
-4,98757965;0,93211730
-4,98747565;0,93211730
-4,98737165;0,88551920
-4,98726765;0,93211730
-4,98716365;0,93211730
-4,98705965;0,88551920
-4,98695565;0,93211730
-4,98685165;0,93211730
-4,98674765;0,93211730
-4,98664365;0,93211730
-4,98653965;0,93211730
-4,98643565;0,88551920
-4,98633165;0,93211730
-4,98622765;0,93211730
-4,98612365;0,93211730
-4,98601965;0,93211730
-4,98591565;0,93211730
-4,98581165;0,93211730
-4,98570765;0,93211730
-4,98560365;0,93211730
-4,98549965;0,93211730
-4,98539565;0,93211730
-4,98529165;0,93211730
-4,98518765;0,88551920
-4,98508365;0,93211730
-4,98497965;0,93211730
-4,98487565;0,88551920
-4,98477165;0,93211730
-4,98466765;0,93211730
-4,98456365;0,93211730
-4,98445965;0,93211730
-4,98435565;0,93211730
-4,98425165;0,93211730
-4,98414765;0,93211730
-4,98404365;0,93211730
-4,98393965;0,88551920
-4,98383565;0,88551920
-4,98373165;0,88551920
-4,98362765;0,93211730
-4,98352365;0,93211730
-4,98341965;0,88551920
-4,98331565;0,93211730
-4,98321165;0,88551920
-4,98310765;0,93211730
-4,98300365;0,93211730
-4,98289965;0,88551920
-4,98279565;0,88551920
-4,98269165;0,88551920
-4,98258765;0,93211730
-4,98248365;0,93211730
-4,98237965;0,93211730
-4,98227565;0,93211730
-4,98217165;0,88551920
-4,98206765;0,88551920
-4,98196365;0,88551920
-4,98185965;0,93211730
-4,98175565;0,93211730
-4,98165165;0,93211730
-4,98154765;0,88551920
-4,98144365;0,93211730
-4,98133965;0,93211730
-4,98123565;0,88551920
-4,98113165;0,88551920
-4,98102765;0,93211730
-4,98092365;0,93211730
-4,98081965;0,93211730
-4,98071565;0,93211730
-4,98061165;0,88551920
-4,98050765;0,93211730
-4,98040365;0,93211730
-4,98029965;0,88551920
-4,98019565;0,93211730
-4,98009165;0,93211730
-4,97998765;0,93211730
-4,97988365;0,88551920
-4,97977965;0,93211730
-4,97967565;0,93211730
-4,97957165;0,88551920
-4,97946765;0,93211730
-4,97936365;0,88551920
-4,97925965;0,93211730
-4,97915565;0,88551920
-4,97905165;0,93211730
-4,97894765;0,93211730
-4,97884365;0,93211730
-4,97873965;0,93211730
-4,97863565;0,93211730
-4,97853165;0,93211730
-4,97842765;0,93211730
-4,97832365;0,93211730
-4,97821965;0,88551920
-4,97811565;0,88551920
-4,97801165;0,93211730
-4,97790765;0,88551920
-4,97780365;0,93211730
-4,97769965;0,88551920
-4,97759565;0,93211730
-4,97749165;0,88551920
-4,97738765;0,93211730
-4,97728365;0,88551920
-4,97717965;0,93211730
-4,97707565;0,88551920
-4,97697165;0,88551920
-4,97686765;0,93211730
-4,97676365;0,93211730
-4,97665965;0,93211730
-4,97655565;0,93211730
-4,97645165;0,88551920
-4,97634765;0,93211730
-4,97624365;0,88551920
-4,97613965;0,93211730
-4,97603565;0,93211730
-4,97593165;0,93211730
-4,97582765;0,93211730
-4,97572365;0,88551920
-4,97561965;0,93211730
-4,97551565;0,88551920
-4,97541165;0,93211730
-4,97530765;0,88551920
-4,97520365;0,93211730
-4,97509965;0,93211730
-4,97499565;0,93211730
-4,97489165;0,93211730
-4,97478765;0,93211730
-4,97468365;0,93211730
-4,97457965;0,93211730
-4,97447565;0,93211730
-4,97437165;0,93211730
-4,97426765;0,88551920
-4,97416365;0,93211730
-4,97405965;0,93211730
-4,97395565;0,93211730
-4,97385165;0,88551920
-4,97374765;0,93211730
-4,97364365;0,93211730
-4,97353965;0,93211730
-4,97343565;0,93211730
-4,97333165;0,93211730
-4,97322765;0,93211730
-4,97312365;0,93211730
-4,97301965;0,93211730
-4,97291565;0,88551920
-4,97281165;0,93211730
-4,97270765;0,93211730
-4,97260365;0,93211730
-4,97249965;0,93211730
-4,97239565;0,93211730
-4,97229165;0,93211730
-4,97218765;0,88551920
-4,97208365;0,88551920
-4,97197965;0,93211730
-4,97187565;0,93211730
-4,97177165;0,93211730
-4,97166765;0,93211730
-4,97156365;0,93211730
-4,97145965;0,93211730
-4,97135565;0,93211730
-4,97125165;0,88551920
-4,97114765;0,88551920
-4,97104365;0,93211730
-4,97093965;0,93211730
-4,97083565;0,93211730
-4,97073165;0,88551920
-4,97062765;0,88551920
-4,97052365;0,93211730
-4,97041965;0,93211730
-4,97031565;0,88551920
-4,97021165;0,93211730
-4,97010765;0,93211730
-4,97000365;0,93211730
-4,96989965;0,93211730
-4,96979565;0,93211730
-4,96969165;0,93211730
-4,96958765;0,88551920
-4,96948365;0,93211730
-4,96937965;0,93211730
-4,96927565;0,93211730
-4,96917165;0,88551920
-4,96906765;0,93211730
-4,96896365;0,93211730
-4,96885965;0,93211730
-4,96875565;0,88551920
-4,96865165;0,93211730
-4,96854765;0,93211730
-4,96844365;0,93211730
-4,96833965;0,88551920
-4,96823565;0,88551920
-4,96813165;0,93211730
-4,96802765;0,93211730
-4,96792365;0,88551920
-4,96781965;0,93211730
-4,96771565;0,93211730
-4,96761165;0,93211730
-4,96750765;0,93211730
-4,96740365;0,93211730
-4,96729965;0,93211730
-4,96719565;0,93211730
-4,96709165;0,88551920
-4,96698765;0,88551920
-4,96688365;0,93211730
-4,96677965;0,93211730
-4,96667565;0,88551920
-4,96657165;0,93211730
-4,96646765;0,88551920
-4,96636365;0,93211730
-4,96625965;0,93211730
-4,96615565;0,93211730
-4,96605165;0,93211730
-4,96594765;0,88551920
-4,96584365;0,88551920
-4,96573965;0,88551920
-4,96563565;0,88551920
-4,96553165;0,93211730
-4,96542765;0,88551920
-4,96532365;0,93211730
-4,96521965;0,88551920
-4,96511565;0,93211730
-4,96501165;0,93211730
-4,96490765;0,93211730
-4,96480365;0,88551920
-4,96469965;0,93211730
-4,96459565;0,88551920
-4,96449165;0,88551920
-4,96438765;0,88551920
-4,96428365;0,88551920
-4,96417965;0,93211730
-4,96407565;0,93211730
-4,96397165;0,88551920
-4,96386765;0,93211730
-4,96376365;0,93211730
-4,96365965;0,93211730
-4,96355565;0,93211730
-4,96345165;0,93211730
-4,96334765;0,88551920
-4,96324365;0,88551920
-4,96313965;0,93211730
-4,96303565;0,93211730
-4,96293165;0,93211730
-4,96282765;0,88551920
-4,96272365;0,93211730
-4,96261965;0,93211730
-4,96251565;0,93211730
-4,96241165;0,93211730
-4,96230765;0,88551920
-4,96220365;0,88551920
-4,96209965;0,88551920
-4,96199565;0,93211730
-4,96189165;0,88551920
-4,96178765;0,93211730
-4,96168365;0,93211730
-4,96157965;0,93211730
-4,96147565;0,93211730
-4,96137165;0,93211730
-4,96126765;0,93211730
-4,96116365;0,93211730
-4,96105965;0,93211730
-4,96095565;0,93211730
-4,96085165;0,88551920
-4,96074765;0,93211730
-4,96064365;0,88551920
-4,96053965;0,93211730
-4,96043565;0,93211730
-4,96033165;0,93211730
-4,96022765;0,93211730
-4,96012365;0,88551920
-4,96001965;0,93211730
-4,95991565;0,93211730
-4,95981165;0,93211730
-4,95970765;0,93211730
-4,95960365;0,88551920
-4,95949965;0,93211730
-4,95939565;0,88551920
-4,95929165;0,93211730
-4,95918765;0,88551920
-4,95908365;0,88551920
-4,95897965;0,93211730
-4,95887565;0,93211730
-4,95877165;0,88551920
-4,95866765;0,88551920
-4,95856365;0,88551920
-4,95845965;0,93211730
-4,95835565;0,93211730
-4,95825165;0,88551920
-4,95814765;0,93211730
-4,95804365;0,88551920
-4,95793965;0,93211730
-4,95783565;0,88551920
-4,95773165;0,88551920
-4,95762765;0,93211730
-4,95752365;0,88551920
-4,95741965;0,93211730
-4,95731565;0,93211730
-4,95721165;0,93211730
-4,95710765;0,93211730
-4,95700365;0,93211730
-4,95689965;0,88551920
-4,95679565;0,93211730
-4,95669165;0,93211730
-4,95658765;0,93211730
-4,95648365;0,93211730
-4,95637965;0,93211730
-4,95627565;0,93211730
-4,95617165;0,88551920
-4,95606765;0,93211730
-4,95596365;0,93211730
-4,95585965;0,93211730
-4,95575565;0,93211730
-4,95565165;0,88551920
-4,95554765;0,93211730
-4,95544365;0,93211730
-4,95533965;0,93211730
-4,95523565;0,93211730
-4,95513165;0,93211730
-4,95502765;0,88551920
-4,95492365;0,93211730
-4,95481965;0,88551920
-4,95471565;0,93211730
-4,95461165;0,88551920
-4,95450765;0,93211730
-4,95440365;0,93211730
-4,95429965;0,93211730
-4,95419565;0,93211730
-4,95409165;0,93211730
-4,95398765;0,88551920
-4,95388365;0,93211730
-4,95377965;0,93211730
-4,95367565;0,93211730
-4,95357165;0,88551920
-4,95346765;0,93211730
-4,95336365;0,93211730
-4,95325965;0,93211730
-4,95315565;0,93211730
-4,95305165;0,93211730
-4,95294765;0,93211730
-4,95284365;0,93211730
-4,95273965;0,93211730
-4,95263565;0,93211730
-4,95253165;0,93211730
-4,95242765;0,93211730
-4,95232365;0,93211730
-4,95221965;0,93211730
-4,95211565;0,93211730
-4,95201165;0,97871550
-4,95190765;0,88551920
-4,95180365;0,93211730
-4,95169965;0,93211730
-4,95159565;0,93211730
-4,95149165;0,93211730
-4,95138765;0,93211730
-4,95128365;0,93211730
-4,95117965;0,88551920
-4,95107565;0,88551920
-4,95097165;0,93211730
-4,95086765;0,88551920
-4,95076365;0,93211730
-4,95065965;0,93211730
-4,95055565;0,88551920
-4,95045165;0,93211730
-4,95034765;0,93211730
-4,95024365;0,93211730
-4,95013965;0,93211730
-4,95003565;0,93211730
-4,94993165;0,93211730
-4,94982765;0,93211730
-4,94972365;0,93211730
-4,94961965;0,88551920
-4,94951565;0,93211730
-4,94941165;0,93211730
-4,94930765;0,93211730
-4,94920365;0,93211730
-4,94909965;0,93211730
-4,94899565;0,88551920
-4,94889165;0,93211730
-4,94878765;0,88551920
-4,94868365;0,93211730
-4,94857965;0,88551920
-4,94847565;0,93211730
-4,94837165;0,88551920
-4,94826765;0,88551920
-4,94816365;0,88551920
-4,94805965;0,93211730
-4,94795565;0,93211730
-4,94785165;0,93211730
-4,94774765;0,88551920
-4,94764365;0,93211730
-4,94753965;0,88551920
-4,94743565;0,93211730
-4,94733165;0,88551920
-4,94722765;0,97871550
-4,94712365;0,93211730
-4,94701965;0,93211730
-4,94691565;0,93211730
-4,94681165;0,93211730
-4,94670765;0,88551920
-4,94660365;0,93211730
-4,94649965;0,88551920
-4,94639565;0,93211730
-4,94629165;0,93211730
-4,94618765;0,88551920
-4,94608365;0,88551920
-4,94597965;0,93211730
-4,94587565;0,88551920
-4,94577165;0,93211730
-4,94566765;0,93211730
-4,94556365;0,93211730
-4,94545965;0,88551920
-4,94535565;0,93211730
-4,94525165;0,93211730
-4,94514765;0,88551920
-4,94504365;0,93211730
-4,94493965;0,93211730
-4,94483565;0,88551920
-4,94473165;0,93211730
-4,94462765;0,93211730
-4,94452365;0,93211730
-4,94441965;0,88551920
-4,94431565;0,88551920
-4,94421165;0,93211730
-4,94410765;0,93211730
-4,94400365;0,88551920
-4,94389965;0,88551920
-4,94379565;0,88551920
-4,94369165;0,88551920
-4,94358765;0,93211730
-4,94348365;0,93211730
-4,94337965;0,93211730
-4,94327565;0,93211730
-4,94317165;0,93211730
-4,94306765;0,93211730
-4,94296365;0,88551920
-4,94285965;0,93211730
-4,94275565;0,93211730
-4,94265165;0,93211730
-4,94254765;0,93211730
-4,94244365;0,93211730
-4,94233965;0,93211730
-4,94223565;0,88551920
-4,94213165;0,88551920
-4,94202765;0,93211730
-4,94192365;0,88551920
-4,94181965;0,88551920
-4,94171565;0,93211730
-4,94161165;0,93211730
-4,94150765;0,93211730
-4,94140365;0,93211730
-4,94129965;0,93211730
-4,94119565;0,88551920
-4,94109165;0,93211730
-4,94098765;0,93211730
-4,94088365;0,88551920
-4,94077965;0,93211730
-4,94067565;0,93211730
-4,94057165;0,93211730
-4,94046765;0,88551920
-4,94036365;0,93211730
-4,94025965;0,93211730
-4,94015565;0,88551920
-4,94005165;0,88551920
-4,93994765;0,93211730
-4,93984365;0,88551920
-4,93973965;0,93211730
-4,93963565;0,88551920
-4,93953165;0,88551920
-4,93942765;0,93211730
-4,93932365;0,93211730
-4,93921965;0,88551920
-4,93911565;0,93211730
-4,93901165;0,88551920
-4,93890765;0,93211730
-4,93880365;0,93211730
-4,93869965;0,93211730
-4,93859565;0,93211730
-4,93849165;0,93211730
-4,93838765;0,93211730
-4,93828365;0,88551920
-4,93817965;0,88551920
-4,93807565;0,88551920
-4,93797165;0,88551920
-4,93786765;0,88551920
-4,93776365;0,93211730
-4,93765965;0,88551920
-4,93755565;0,93211730
-4,93745165;0,93211730
-4,93734765;0,88551920
-4,93724365;0,93211730
-4,93713965;0,88551920
-4,93703565;0,93211730
-4,93693165;0,88551920
-4,93682765;0,83892100
-4,93672365;0,97871550
-4,93661965;0,93211730
-4,93651565;0,88551920
-4,93641165;0,93211730
-4,93630765;0,93211730
-4,93620365;0,88551920
-4,93609965;0,88551920
-4,93599565;0,93211730
-4,93589165;0,93211730
-4,93578765;0,93211730
-4,93568365;0,88551920
-4,93557965;0,93211730
-4,93547565;0,93211730
-4,93537165;0,93211730
-4,93526765;0,93211730
-4,93516365;0,88551920
-4,93505965;0,88551920
-4,93495565;0,93211730
-4,93485165;0,88551920
-4,93474765;0,93211730
-4,93464365;0,88551920
-4,93453965;0,97871550
-4,93443565;0,93211730
-4,93433165;0,93211730
-4,93422765;0,93211730
-4,93412365;0,93211730
-4,93401965;0,88551920
-4,93391565;0,88551920
-4,93381165;0,93211730
-4,93370765;0,88551920
-4,93360365;0,93211730
-4,93349965;0,88551920
-4,93339565;0,93211730
-4,93329165;0,93211730
-4,93318765;0,88551920
-4,93308365;0,93211730
-4,93297965;0,88551920
-4,93287565;0,88551920
-4,93277165;0,93211730
-4,93266765;0,93211730
-4,93256365;0,88551920
-4,93245965;0,93211730
-4,93235565;0,88551920
-4,93225165;0,93211730
-4,93214765;0,93211730
-4,93204365;0,93211730
-4,93193965;0,93211730
-4,93183565;0,93211730
-4,93173165;0,88551920
-4,93162765;0,93211730
-4,93152365;0,88551920
-4,93141965;0,93211730
-4,93131565;0,93211730
-4,93121165;0,88551920
-4,93110765;0,88551920
-4,93100365;0,93211730
-4,93089965;0,93211730
-4,93079565;0,88551920
-4,93069165;0,93211730
-4,93058765;0,93211730
-4,93048365;0,88551920
-4,93037965;0,93211730
-4,93027565;0,88551920
-4,93017165;0,93211730
-4,93006765;0,88551920
-4,92996365;0,93211730
-4,92985965;0,93211730
-4,92975565;0,93211730
-4,92965165;0,88551920
-4,92954765;0,93211730
-4,92944365;0,93211730
-4,92933965;0,93211730
-4,92923565;0,93211730
-4,92913165;0,93211730
-4,92902765;0,88551920
-4,92892365;0,93211730
-4,92881965;0,88551920
-4,92871565;0,93211730
-4,92861165;0,93211730
-4,92850765;0,93211730
-4,92840365;0,93211730
-4,92829965;0,93211730
-4,92819565;0,83892100
-4,92809165;0,97871550
-4,92798765;0,88551920
-4,92788365;0,93211730
-4,92777965;0,93211730
-4,92767565;0,93211730
-4,92757165;0,93211730
-4,92746765;0,93211730
-4,92736365;0,93211730
-4,92725965;0,93211730
-4,92715565;0,93211730
-4,92705165;0,88551920
-4,92694765;0,88551920
-4,92684365;0,93211730
-4,92673965;0,88551920
-4,92663565;0,93211730
-4,92653165;0,93211730
-4,92642765;0,93211730
-4,92632365;0,88551920
-4,92621965;0,93211730
-4,92611565;0,88551920
-4,92601165;0,88551920
-4,92590765;0,88551920
-4,92580365;0,93211730
-4,92569965;0,93211730
-4,92559565;0,93211730
-4,92549165;0,88551920
-4,92538765;0,88551920
-4,92528365;0,88551920
-4,92517965;0,93211730
-4,92507565;0,93211730
-4,92497165;0,88551920
-4,92486765;0,88551920
-4,92476365;0,93211730
-4,92465965;0,88551920
-4,92455565;0,88551920
-4,92445165;0,93211730
-4,92434765;0,93211730
-4,92424365;0,93211730
-4,92413965;0,93211730
-4,92403565;0,93211730
-4,92393165;0,97871550
-4,92382765;0,83892100
-4,92372365;0,97871550
-4,92361965;0,93211730
-4,92351565;0,93211730
-4,92341165;0,93211730
-4,92330765;0,93211730
-4,92320365;0,93211730
-4,92309965;0,93211730
-4,92299565;0,93211730
-4,92289165;0,93211730
-4,92278765;0,88551920
-4,92268365;0,93211730
-4,92257965;0,93211730
-4,92247565;0,93211730
-4,92237165;0,88551920
-4,92226765;0,88551920
-4,92216365;0,88551920
-4,92205965;0,93211730
-4,92195565;0,88551920
-4,92185165;0,88551920
-4,92174765;0,93211730
-4,92164365;0,93211730
-4,92153965;0,88551920
-4,92143565;0,88551920
-4,92133165;0,93211730
-4,92122765;0,93211730
-4,92112365;0,88551920
-4,92101965;0,93211730
-4,92091565;0,88551920
-4,92081165;0,93211730
-4,92070765;0,88551920
-4,92060365;0,93211730
-4,92049965;0,93211730
-4,92039565;0,93211730
-4,92029165;0,88551920
-4,92018765;0,93211730
-4,92008365;0,88551920
-4,91997965;0,88551920
-4,91987565;0,93211730
-4,91977165;0,93211730
-4,91966765;0,93211730
-4,91956365;0,93211730
-4,91945965;0,93211730
-4,91935565;0,93211730
-4,91925165;0,88551920
-4,91914765;0,93211730
-4,91904365;0,88551920
-4,91893965;0,93211730
-4,91883565;0,93211730
-4,91873165;0,93211730
-4,91862765;0,88551920
-4,91852365;0,93211730
-4,91841965;0,88551920
-4,91831565;0,93211730
-4,91821165;0,88551920
-4,91810765;0,88551920
-4,91800365;0,93211730
-4,91789965;0,93211730
-4,91779565;0,93211730
-4,91769165;0,93211730
-4,91758765;0,88551920
-4,91748365;0,93211730
-4,91737965;0,88551920
-4,91727565;0,93211730
-4,91717165;0,88551920
-4,91706765;0,93211730
-4,91696365;0,93211730
-4,91685965;0,93211730
-4,91675565;0,88551920
-4,91665165;0,93211730
-4,91654765;0,93211730
-4,91644365;0,93211730
-4,91633965;0,88551920
-4,91623565;0,88551920
-4,91613165;0,88551920
-4,91602765;0,93211730
-4,91592365;0,93211730
-4,91581965;0,93211730
-4,91571565;0,93211730
-4,91561165;0,93211730
-4,91550765;0,93211730
-4,91540365;0,93211730
-4,91529965;0,88551920
-4,91519565;0,97871550
-4,91509165;0,88551920
-4,91498765;0,88551920
-4,91488365;0,93211730
-4,91477965;0,88551920
-4,91467565;0,88551920
-4,91457165;0,93211730
-4,91446765;0,88551920
-4,91436365;0,88551920
-4,91425965;0,88551920
-4,91415565;0,88551920
-4,91405165;0,93211730
-4,91394765;0,93211730
-4,91384365;0,88551920
-4,91373965;0,93211730
-4,91363565;0,88551920
-4,91353165;0,88551920
-4,91342765;0,88551920
-4,91332365;0,93211730
-4,91321965;0,93211730
-4,91311565;0,88551920
-4,91301165;0,93211730
-4,91290765;0,88551920
-4,91280365;0,93211730
-4,91269965;0,93211730
-4,91259565;0,93211730
-4,91249165;0,93211730
-4,91238765;0,93211730
-4,91228365;0,93211730
-4,91217965;0,88551920
-4,91207565;0,93211730
-4,91197165;0,88551920
-4,91186765;0,88551920
-4,91176365;0,93211730
-4,91165965;0,93211730
-4,91155565;0,93211730
-4,91145165;0,93211730
-4,91134765;0,88551920
-4,91124365;0,93211730
-4,91113965;0,88551920
-4,91103565;0,93211730
-4,91093165;0,88551920
-4,91082765;0,97871550
-4,91072365;0,88551920
-4,91061965;0,93211730
-4,91051565;0,93211730
-4,91041165;0,93211730
-4,91030765;0,93211730
-4,91020365;0,93211730
-4,91009965;0,88551920
-4,90999565;0,93211730
-4,90989165;0,88551920
-4,90978765;0,93211730
-4,90968365;0,93211730
-4,90957965;0,93211730
-4,90947565;0,88551920
-4,90937165;0,93211730
-4,90926765;0,93211730
-4,90916365;0,93211730
-4,90905965;0,93211730
-4,90895565;0,88551920
-4,90885165;0,93211730
-4,90874765;0,93211730
-4,90864365;0,93211730
-4,90853965;0,93211730
-4,90843565;0,93211730
-4,90833165;0,93211730
-4,90822765;0,93211730
-4,90812365;0,88551920
-4,90801965;0,93211730
-4,90791565;0,88551920
-4,90781165;0,88551920
-4,90770765;0,93211730
-4,90760365;0,88551920
-4,90749965;0,88551920
-4,90739565;0,88551920
-4,90729165;0,93211730
-4,90718765;0,93211730
-4,90708365;0,93211730
-4,90697965;0,93211730
-4,90687565;0,88551920
-4,90677165;0,93211730
-4,90666765;0,93211730
-4,90656365;0,88551920
-4,90645965;0,93211730
-4,90635565;0,88551920
-4,90625165;0,93211730
-4,90614765;0,93211730
-4,90604365;0,93211730
-4,90593965;0,93211730
-4,90583565;0,93211730
-4,90573165;0,93211730
-4,90562765;0,93211730
-4,90552365;0,93211730
-4,90541965;0,88551920
-4,90531565;0,88551920
-4,90521165;0,88551920
-4,90510765;0,93211730
-4,90500365;0,93211730
-4,90489965;0,93211730
-4,90479565;0,93211730
-4,90469165;0,93211730
-4,90458765;0,93211730
-4,90448365;0,93211730
-4,90437965;0,93211730
-4,90427565;0,93211730
-4,90417165;0,93211730
-4,90406765;0,93211730
-4,90396365;0,93211730
-4,90385965;0,93211730
-4,90375565;0,93211730
-4,90365165;0,88551920
-4,90354765;0,93211730
-4,90344365;0,93211730
-4,90333965;0,88551920
-4,90323565;0,93211730
-4,90313165;0,93211730
-4,90302765;0,88551920
-4,90292365;0,93211730
-4,90281965;0,93211730
-4,90271565;0,88551920
-4,90261165;0,93211730
-4,90250765;0,93211730
-4,90240365;0,88551920
-4,90229965;0,83892100
-4,90219565;0,93211730
-4,90209165;0,93211730
-4,90198765;0,88551920
-4,90188365;0,88551920
-4,90177965;0,93211730
-4,90167565;0,93211730
-4,90157165;0,88551920
-4,90146765;0,93211730
-4,90136365;0,88551920
-4,90125965;0,93211730
-4,90115565;0,88551920
-4,90105165;0,93211730
-4,90094765;0,93211730
-4,90084365;0,93211730
-4,90073965;0,93211730
-4,90063565;0,93211730
-4,90053165;0,88551920
-4,90042765;0,93211730
-4,90032365;0,93211730
-4,90021965;0,93211730
-4,90011565;0,97871550
-4,90001165;0,88551920
-4,89990765;0,88551920
-4,89980365;0,97871550
-4,89969965;0,88551920
-4,89959565;0,93211730
-4,89949165;0,93211730
-4,89938765;0,88551920
-4,89928365;0,93211730
-4,89917965;0,93211730
-4,89907565;0,88551920
-4,89897165;0,88551920
-4,89886765;0,88551920
-4,89876365;0,88551920
-4,89865965;0,93211730
-4,89855565;0,93211730
-4,89845165;0,88551920
-4,89834765;0,93211730
-4,89824365;0,88551920
-4,89813965;0,93211730
-4,89803565;0,93211730
-4,89793165;0,93211730
-4,89782765;0,93211730
-4,89772365;0,93211730
-4,89761965;0,93211730
-4,89751565;0,88551920
-4,89741165;0,93211730
-4,89730765;0,93211730
-4,89720365;0,93211730
-4,89709965;0,88551920
-4,89699565;0,88551920
-4,89689165;0,93211730
-4,89678765;0,88551920
-4,89668365;0,93211730
-4,89657965;0,93211730
-4,89647565;0,93211730
-4,89637165;0,93211730
-4,89626765;0,93211730
-4,89616365;0,88551920
-4,89605965;0,88551920
-4,89595565;0,88551920
-4,89585165;0,88551920
-4,89574765;0,93211730
-4,89564365;0,93211730
-4,89553965;0,88551920
-4,89543565;0,88551920
-4,89533165;0,88551920
-4,89522765;0,93211730
-4,89512365;0,93211730
-4,89501965;0,88551920
-4,89491565;0,88551920
-4,89481165;0,93211730
-4,89470765;0,93211730
-4,89460365;0,93211730
-4,89449965;0,88551920
-4,89439565;0,93211730
-4,89429165;0,88551920
-4,89418765;0,93211730
-4,89408365;0,93211730
-4,89397965;0,93211730
-4,89387565;0,93211730
-4,89377165;0,93211730
-4,89366765;0,88551920
-4,89356365;0,93211730
-4,89345965;0,93211730
-4,89335565;0,93211730
-4,89325165;0,93211730
-4,89314765;0,93211730
-4,89304365;0,88551920
-4,89293965;0,93211730
-4,89283565;0,93211730
-4,89273165;0,93211730
-4,89262765;0,93211730
-4,89252365;0,93211730
-4,89241965;0,93211730
-4,89231565;0,93211730
-4,89221165;0,93211730
-4,89210765;0,93211730
-4,89200365;0,88551920
-4,89189965;0,93211730
-4,89179565;0,93211730
-4,89169165;0,93211730
-4,89158765;0,88551920
-4,89148365;0,88551920
-4,89137965;0,93211730
-4,89127565;0,88551920
-4,89117165;0,93211730
-4,89106765;0,93211730
-4,89096365;0,88551920
-4,89085965;0,88551920
-4,89075565;0,88551920
-4,89065165;0,93211730
-4,89054765;0,88551920
-4,89044365;0,88551920
-4,89033965;0,93211730
-4,89023565;0,88551920
-4,89013165;0,93211730
-4,89002765;0,93211730
-4,88992365;0,88551920
-4,88981965;0,88551920
-4,88971565;0,88551920
-4,88961165;0,93211730
-4,88950765;0,93211730
-4,88940365;0,88551920
-4,88929965;0,93211730
-4,88919565;0,93211730
-4,88909165;0,93211730
-4,88898765;0,93211730
-4,88888365;0,93211730
-4,88877965;0,93211730
-4,88867565;0,93211730
-4,88857165;0,88551920
